OTU,THxT1x1Bac,THxT1x2Bac,THxT1x3Bac,THxT21x1Bac,THxT21x2Bac,THxT21x3Bac,THxT3x1Bac,THxT3x2Bac,THxT3x3Bac,THxT7x1Bac,THxT7x2Bac,THxT7x3Bac,sum,Domain,Confidence_domain,Phylum,Confidence_phylum,Class,Confidence_class,Order,Confidence_order,Family,Confidence_family,Genus,Confidence_genus
OTU_3141,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Nitrospirae,0.58,Nitrospira,0.58,Nitrospirales,0.58,Nitrospiraceae,0.58,Nitrospira,0.58
OTU_3142,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Alteromonadales,0.23,Alteromonadaceae,0.2,Salinimonas,0.13
OTU_3143,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Methylococcales,0.36,Methylococcaceae,0.36,Methyloparacoccus,0.19
OTU_3144,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.96,Chromatiales,0.2,Ectothiorhodospiraceae,0.15,Natronocella,0.09
OTU_3145,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Betaproteobacteria,0.93,Burkholderiales,0.89,Burkholderiales_incertae_sedis,0.77,Methylibium,0.42
OTU_3146,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.41,Pleionea,0.37,Pleionea,0.37
OTU_3147,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.99,Bdellovibrionales,0.93,Bacteriovoracaceae,0.93,Peredibacter,0.48
OTU_3148,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Flavobacteriia,0.99,Flavobacteriales,0.99,Flavobacteriaceae,0.95,Tenacibaculum,0.39
OTU_3149,1,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Candidatus Saccharibacteria,0.87,Saccharibacteria_genera_incertae_sedis,0.87,Saccharibacteria_genera_incertae_sedis,0.87,Saccharibacteria_genera_incertae_sedis,0.87,Saccharibacteria_genera_incertae_sedis,0.87
OTU_3150,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Oceanospirillales,0.51,Oceanospirillaceae,0.48,Oleispira,0.23
OTU_3151,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.93,Deltaproteobacteria,0.62,Desulfuromonadales,0.26,Geobacteraceae,0.26,Geopsychrobacter,0.25
OTU_3152,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Acidobacteria,0.99,Acidobacteria_Gp22,0.99,Gp22,0.99,Gp22,0.99,Gp22,0.99
OTU_3153,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Acidobacteria,0.2,Acidobacteria_Gp23,0.17,Thermoanaerobaculum,0.17,Thermoanaerobaculum,0.17,Thermoanaerobaculum,0.17
OTU_3154,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.63,Deltaproteobacteria,0.5,Desulfuromonadales,0.21,Geobacteraceae,0.21,Geothermobacter,0.16
OTU_3155,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.67,Deltaproteobacteria,0.5,Syntrophobacterales,0.19,Syntrophaceae,0.17,Desulfomonile,0.17
OTU_3156,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.98,Deltaproteobacteria,0.97,Desulfobacterales,0.81,Desulfobacteraceae,0.81,Desulfosalsimonas,0.5
OTU_3157,0,0,0,0,0,0,0,0,0,0,0,1,5,Bacteria,1,Proteobacteria,0.91,Gammaproteobacteria,0.89,Pseudomonadales,0.75,Pseudomonadaceae,0.74,Azomonas,0.32
OTU_3158,1,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,0.34,Sphingobacteriia,0.26,Sphingobacteriales,0.26,Chitinophagaceae,0.25,Heliimonas,0.17
OTU_3159,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.96,Legionellales,0.35,Coxiellaceae,0.35,Diplorickettsia,0.34
OTU_3160,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.98,Thiotrichales,0.36,Thiotrichaceae,0.31,Beggiatoa,0.31
OTU_3161,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhizobiales,0.87,Rhodobiaceae,0.47,Methyloligella,0.27
OTU_3162,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.96,Thiotrichales,0.31,Thiotrichaceae,0.31,Beggiatoa,0.31
OTU_3163,0,0,0,0,0,0,0,0,0,1,0,0,5,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.99,Pseudomonadales,0.86,Pseudomonadaceae,0.86,Azomonas,0.24
OTU_3164,0,1,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Pseudomonadales,0.99,Pseudomonadaceae,0.98,Pseudomonas,0.87
OTU_3165,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Maritimibacter,0.16
OTU_3166,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.87,Oceanospirillaceae,0.87,Neptunomonas,0.66
OTU_3167,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Aeromonadales,0.55,Aeromonadaceae,0.51,Zobellella,0.51
OTU_3168,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.95,Myxococcales,0.95,Nannocystaceae,0.56,Plesiocystis,0.51
OTU_3169,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Candidatus Saccharibacteria,0.98,Saccharibacteria_genera_incertae_sedis,0.98,Saccharibacteria_genera_incertae_sedis,0.98,Saccharibacteria_genera_incertae_sedis,0.98,Saccharibacteria_genera_incertae_sedis,0.98
OTU_3170,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Aquimarina,1
OTU_3171,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Tropicimonas,0.53
OTU_3172,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.94,Pseudomonadales,0.86,Pseudomonadaceae,0.84,Serpens,0.27
OTU_3173,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Firmicutes,1,Bacilli,1,Lactobacillales,1,Streptococcaceae,1,Streptococcus,1
OTU_3174,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Nonlabens,0.95
OTU_3175,0,0,0,0,0,0,0,0,1,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.65,Oceanospirillaceae,0.64,Marinomonas,0.44
OTU_3176,0,0,0,0,0,1,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.76,Vibrionaceae,0.76,Vibrio,0.3
OTU_3177,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Betaproteobacteria,0.91,Burkholderiales,0.8,Comamonadaceae,0.52,Schlegelella,0.43
OTU_3178,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.73,Gammaproteobacteria,0.72,Pseudomonadales,0.72,Pseudomonadaceae,0.72,Serpens,0.56
OTU_3179,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.89,Alphaproteobacteria,0.87,Rhodospirillales,0.42,Rhodospirillaceae,0.36,Limimonas,0.27
OTU_3180,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Cytophagia,0.96,Cytophagales,0.96,Cytophagaceae,0.71,Siphonobacter,0.32
OTU_3181,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.93,Vibrionaceae,0.93,Aliivibrio,0.44
OTU_3182,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfatitalea,0.48
OTU_3183,0,0,0,0,0,0,0,0,0,0,2,0,5,Bacteria,1,Bacteroidetes,0.86,Flavobacteriia,0.39,Flavobacteriales,0.39,Flavobacteriaceae,0.39,Flavicella,0.25
OTU_3184,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.9,Ectothiorhodospiraceae,0.67,Thiohalomonas,0.36
OTU_3185,0,0,0,0,0,0,2,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.99,Alteromonadaceae,0.87,Glaciecola,0.71
OTU_3186,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.75,Pseudomonadales,0.16,Moraxellaceae,0.13,Perlucidibaca,0.09
OTU_3187,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.99,Bdellovibrionales,0.98,Bacteriovoracaceae,0.94,Halobacteriovorax,0.45
OTU_3188,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.97,Deltaproteobacteria,0.95,Desulfobacterales,0.52,Desulfobulbaceae,0.49,Desulfofustis,0.28
OTU_3189,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Planctomycetes,0.22,Planctomycetia,0.16,Planctomycetales,0.16,Planctomycetaceae,0.16,Aquisphaera,0.1
OTU_3190,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.86,Oceanospirillaceae,0.86,Marinobacterium,0.49
OTU_3191,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Parvularculales,0.73,Parvularculaceae,0.73,Amphiplicatus,0.6
OTU_3192,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Myxococcales,1,Nannocystaceae,1,Nannocystis,0.43
OTU_3193,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,0.98,Planctomycetes,0.34,Planctomycetia,0.31,Candidatus Brocadiales,0.31,Candidatus Brocadiaceae,0.31,Candidatus Anammoxoglobus,0.16
OTU_3194,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.74,Gammaproteobacteria,0.31,Xanthomonadales,0.28,Sinobacteraceae,0.13,Alkanibacter,0.08
OTU_3195,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.94,Pseudoalteromonadaceae,0.77,Psychrosphaera,0.75
OTU_3196,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Legionellales,0.98,Legionellaceae,0.98,Legionella,0.98
OTU_3197,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.98,Legionellales,0.9,Coxiellaceae,0.9,Aquicella,0.9
OTU_3198,0,0,0,0,1,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,0.99,Zeaxanthinibacter,0.63
OTU_3199,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Chloroflexi,0.66,Anaerolineae,0.58,Anaerolineales,0.58,Anaerolineaceae,0.58,Thermomarinilinea,0.27
OTU_3200,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Myxococcales,1,Phaselicystidaceae,0.57,Phaselicystis,0.57
OTU_3201,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.53,Deltaproteobacteria,0.52,Desulfobacterales,0.4,Desulfobacteraceae,0.36,Desulfatirhabdium,0.12
OTU_3202,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Parcubacteria,0.58,Parcubacteria_genera_incertae_sedis,0.58,Parcubacteria_genera_incertae_sedis,0.58,Parcubacteria_genera_incertae_sedis,0.58,Parcubacteria_genera_incertae_sedis,0.58
OTU_3203,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,0.99,Sphingobacteriia,0.49,Sphingobacteriales,0.49,Sphingobacteriaceae,0.47,Pseudosphingobacterium,0.41
OTU_3204,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,1,Blautia,1
OTU_3205,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhizobiales,1,Phyllobacteriaceae,0.95,Mesorhizobium,0.55
OTU_3206,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Rhodocyclales,0.92,Rhodocyclaceae,0.92,Azonexus,0.48
OTU_3207,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Planctomycetes,0.4,Planctomycetia,0.38,Candidatus Brocadiales,0.18,Candidatus Brocadiaceae,0.18,Candidatus Anammoxoglobus,0.12
OTU_3208,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Bacteroidetes,0.97,Flavobacteriia,0.72,Flavobacteriales,0.72,Flavobacteriaceae,0.61,Wenyingzhuangia,0.23
OTU_3209,0,0,0,0,0,0,0,1,0,0,0,0,5,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,1,Sphingobacteriales,1,Rhodothermaceae,1,Rubricoccus,0.73
OTU_3210,4,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Verrucomicrobia,1,Verrucomicrobiae,1,Verrucomicrobiales,1,Rubritaleaceae,0.84,Rubritalea,0.84
OTU_3211,4,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.85,Deltaproteobacteria,0.83,Bdellovibrionales,0.56,Bdellovibrionaceae,0.44,Bdellovibrio,0.44
OTU_3212,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Nitrospinae,0.32,Nitrospinia,0.32,Nitrospinales,0.32,Nitrospinaceae,0.32,Nitrospina,0.32
OTU_3213,0,4,0,0,0,0,0,0,0,0,0,0,5,Bacteria,0.99,Parcubacteria,0.95,Parcubacteria_genera_incertae_sedis,0.95,Parcubacteria_genera_incertae_sedis,0.95,Parcubacteria_genera_incertae_sedis,0.95,Parcubacteria_genera_incertae_sedis,0.95
OTU_3214,0,4,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Chlamydiae,1,Chlamydiia,1,Chlamydiales,1,Parachlamydiaceae,0.91,Neochlamydia,0.71
OTU_3215,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.93,Deltaproteobacteria,0.92,Myxococcales,0.63,Polyangiaceae,0.29,Minicystis,0.11
OTU_3216,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.98,Desulfobacterales,0.96,Desulfobacteraceae,0.96,Desulfonatronobacter,0.53
OTU_3217,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Planctomycetes,0.15,Planctomycetia,0.14,Candidatus Brocadiales,0.11,Candidatus Brocadiaceae,0.11,Candidatus Anammoxoglobus,0.08
OTU_3218,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.31,Alphaproteobacteria,0.2,Caulobacterales,0.07,Hyphomonadaceae,0.07,Ponticaulis,0.07
OTU_3219,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.28,Gammaproteobacteria,0.15,Gammaproteobacteria_incertae_sedis,0.15,Candidatus Carsonella,0.15,Candidatus Carsonella,0.15
OTU_3220,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodospirillales,1,Acetobacteraceae,1,Acetobacter,1
OTU_3221,0,4,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Verrucomicrobia,0.12,Subdivision3,0.12,Limisphaera,0.12,Limisphaera,0.12,Limisphaera,0.12
OTU_3222,0,2,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,0.45,Deltaproteobacteria,0.36,Desulfovibrionales,0.25,Desulfovibrionaceae,0.21,Desulfobaculum,0.2
OTU_3223,0,5,0,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Xanthomonadales,0.29,Sinobacteraceae,0.29,Hydrocarboniphaga,0.29
OTU_3224,0,0,4,0,0,0,0,0,0,0,0,0,5,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.36,Sedimenticola,0.2,Sedimenticola,0.2
OTU_3225,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Parcubacteria,0.54,Parcubacteria_genera_incertae_sedis,0.54,Parcubacteria_genera_incertae_sedis,0.54,Parcubacteria_genera_incertae_sedis,0.54,Parcubacteria_genera_incertae_sedis,0.54
OTU_3226,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.97,Deltaproteobacteria,0.88,Bradymonadales,0.63,Bradymonadaceae,0.63,Bradymonas,0.63
OTU_3227,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Verrucomicrobia,0.2,Verrucomicrobiae,0.18,Verrucomicrobiales,0.18,Verrucomicrobiaceae,0.18,Brevifollis,0.08
OTU_3228,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,0.97,Sphingobacteriia,0.71,Sphingobacteriales,0.71,Saprospiraceae,0.55,Phaeodactylibacter,0.31
OTU_3229,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Actinobacteria,0.75,Actinobacteria,0.75,Nitriliruptorales,0.15,Nitriliruptoraceae,0.15,Nitriliruptor,0.15
OTU_3230,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.51,Bacteroidales,0.51,Marinilabiliaceae,0.38,Saccharicrinis,0.1
OTU_3231,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,0.99,Bacteroidetes,0.3,Flavobacteriia,0.19,Flavobacteriales,0.19,Flavobacteriaceae,0.15,Coenonia,0.01
OTU_3232,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.94,Legionellales,0.75,Coxiellaceae,0.75,Aquicella,0.75
OTU_3233,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.41,Ectothiorhodospiraceae,0.26,Natronocella,0.05
OTU_3234,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Planctomycetes,1,Planctomycetia,1,Planctomycetales,1,Planctomycetaceae,1,Blastopirellula,0.32
OTU_3235,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,0.93,Sphingobacteriia,0.39,Sphingobacteriales,0.39,Saprospiraceae,0.12,Haliscomenobacter,0.08
OTU_3236,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Chromatiales,0.72,Ectothiorhodospiraceae,0.3,Thiohalomonas,0.23
OTU_3237,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.77,Deltaproteobacteria,0.64,Desulfuromonadales,0.11,Geobacteraceae,0.11,Geothermobacter,0.05
OTU_3238,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.95,Myxococcales,0.95,Labilitrichaceae,0.66,Labilithrix,0.66
OTU_3239,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Cytophagaceae,1,Hymenobacter,1
OTU_3240,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,1,Sphingobacteriales,1,Chitinophagaceae,1,Ferruginibacter,0.63
OTU_3241,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Verrucomicrobia,0.12,Subdivision3,0.08,Limisphaera,0.08,Limisphaera,0.08,Limisphaera,0.08
OTU_3242,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.96,Gammaproteobacteria,0.95,Alteromonadales,0.44,Alteromonadales_incertae_sedis,0.42,Maricurvus,0.34
OTU_3243,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,0.98,Planctomycetes,0.35,Phycisphaerae,0.32,Tepidisphaerales,0.32,Tepidisphaeraceae,0.32,Tepidisphaera,0.32
OTU_3244,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.88,Deltaproteobacteria,0.77,Bradymonadales,0.36,Bradymonadaceae,0.36,Bradymonas,0.36
OTU_3245,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,0.97,Sphingobacteriia,0.76,Sphingobacteriales,0.76,Saprospiraceae,0.63,Aureispira,0.28
OTU_3246,0,0,0,0,0,0,1,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,0.98,Cytophagia,0.83,Cytophagales,0.83,Cytophagaceae,0.17,Ekhidna,0.09
OTU_3247,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.84,Deltaproteobacteria,0.67,Bdellovibrionales,0.26,Bdellovibrionaceae,0.26,Bdellovibrio,0.26
OTU_3248,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Parcubacteria,0.82,Parcubacteria_genera_incertae_sedis,0.82,Parcubacteria_genera_incertae_sedis,0.82,Parcubacteria_genera_incertae_sedis,0.82,Parcubacteria_genera_incertae_sedis,0.82
OTU_3249,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,0.98,Desulfobacteraceae,0.97,Desulfosarcina,0.44
OTU_3250,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,0.99,Chloroflexi,0.26,Ktedonobacteria,0.25,Ktedonobacterales,0.25,Ktedonobacteraceae,0.25,Ktedonobacter,0.25
OTU_3251,1,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,0.88,Rhodobacteraceae,0.88,Rhodovulum,0.31
OTU_3253,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Chloroflexi,0.57,Thermomicrobia,0.44,Sphaerobacterales,0.43,Sphaerobacteraceae,0.43,Sphaerobacter,0.34
OTU_3254,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhizobiales,0.94,Bradyrhizobiaceae,0.52,Salinarimonas,0.37
OTU_3255,0,1,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.48,Thiolapillus,0.32,Thiolapillus,0.32
OTU_3256,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,0.99,Verrucomicrobia,0.1,Verrucomicrobiae,0.06,Verrucomicrobiales,0.06,Verrucomicrobiaceae,0.06,Akkermansia,0.01
OTU_3257,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,0.97,Verrucomicrobia,0.1,Opitutae,0.09,Opitutales,0.09,Opitutaceae,0.09,Opitutus,0.09
OTU_3258,0,0,0,0,0,0,0,0,0,0,0,1,4,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Bacteroidaceae,1,Bacteroides,1
OTU_3259,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Candidatus Saccharibacteria,0.77,Saccharibacteria_genera_incertae_sedis,0.77,Saccharibacteria_genera_incertae_sedis,0.77,Saccharibacteria_genera_incertae_sedis,0.77,Saccharibacteria_genera_incertae_sedis,0.77
OTU_3260,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.99,Deltaproteobacteria,0.83,Myxococcales,0.83,Polyangiaceae,0.69,Jahnella,0.42
OTU_3261,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.94,Oligoflexia,0.71,Oligoflexales,0.71,Oligoflexaceae,0.71,Oligoflexus,0.71
OTU_3262,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Verrucomicrobia,0.69,Verrucomicrobiae,0.66,Verrucomicrobiales,0.66,Verrucomicrobiaceae,0.66,Roseimicrobium,0.22
OTU_3263,0,0,3,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Chryseolinea,0.9,Chryseolinea,0.9
OTU_3264,0,0,1,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Planctomycetes,0.32,Phycisphaerae,0.21,Phycisphaerales,0.15,Phycisphaeraceae,0.15,Phycisphaera,0.15
OTU_3265,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Verrucomicrobia,0.2,Subdivision3,0.12,Limisphaera,0.12,Limisphaera,0.12,Limisphaera,0.12
OTU_3266,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Bacteroidetes,1,Cytophagia,0.95,Cytophagales,0.95,Chryseolinea,0.76,Chryseolinea,0.76
OTU_3267,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,0.79,Deltaproteobacteria,0.75,Desulfuromonadales,0.48,Geobacteraceae,0.46,Geopsychrobacter,0.46
OTU_3268,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Cyanobacteria/Chloroplast,1,Cyanobacteria,1,Family XIII,0.43,Family XIII,0.43,GpXIII,0.43
OTU_3269,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.76,Vibrionaceae,0.76,Aliivibrio,0.75
OTU_3270,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Primorskyibacter,0.32
